ASSET_ID,RELEASE_YEAR,MPAA_RATING,GENRE,IMDB_RATING,IMDB_RANKING,IMDB_VOTES,Oscar-Nomination,Oscar-Wins,Other - Nominations,Other - Wins,TOMATO_METER,TOMATO_RATING,TOMATO_REVIEWS,TOMATO_FRESH,TOMATO_ROTTEN,TOMATO_USER_METER,TOMATO_USER_RATINGS,TOMATO_USER_REVIEWS,TOMATO_IMAGE,BOX_OFFICE_EARNINGS
171729,1999,PG-13,"Comedy, Drama, Romance",6,60,"63,087",0,0,8,2,57,5.7,81,46,35,69,3.3,440643,rotten,NULL
173850,1966,APPROVED,"Comedy, Musical, Romance",5.6,N/A,"1,155",0,0,1,0,N/A,N/A,N/A,N/A,N/A,53,3.7,1074,N/A,NULL
174587,1966,N/A,"Drama, War",6.9,N/A,60,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,2.2,67,N/A,NULL
192740,1934,APPROVED,"Comedy, Drama, Romance",6.6,N/A,"1,251",0,0,0,0,N/A,N/A,N/A,N/A,N/A,48,3.3,337,N/A,NULL
186988,1998,PG-13,"Comedy, Drama",6.6,58,"42,504",0,0,7,8,44,5.1,55,24,31,75,3.3,271620,rotten,NULL
185964,2004,Not Rated,"Comedy, Short",6.6,N/A,113,0,0,1,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
173490,1996,R,"Drama, Romance",6.7,N/A,"1,754",0,0,4,3,82,6.5,17,14,3,49,3.2,1175,fresh,NULL
181588,2006,R,"Horror, Thriller",4.5,22,"18,780",0,0,0,0,N/A,N/A,N/A,N/A,N/A,100,3.4,85,N/A,NULL
173961,1967,NOT RATED,"Action, Crime, Drama",7.4,N/A,"4,735",0,0,0,0,100,8.2,21,21,0,84,3.9,5207,fresh,NULL
172434,1963,APPROVED,"Biography, Drama, History",7,N/A,"19,646",4,4,12,3,52,5.7,31,16,15,70,3.4,20280,rotten,NULL
174702,1942,PASSED,"Action, Adventure, Drama",5.7,N/A,"1,471",0,0,0,0,29,4.8,7,2,5,29,3,730,rotten,NULL
172454,1953,UNRATED,"Drama, History",6.8,N/A,"5,744",2,2,4,3,33,5.3,18,6,12,69,3.5,5934,rotten,NULL
174864,1991,R,"Comedy, Drama",7.7,69,"81,182",3,0,10,14,91,7.6,54,49,5,89,3.9,43918,certified,NULL
172213,1966,APPROVED,"Comedy, War",6.7,N/A,"1,268",0,0,0,0,40,5.8,5,2,3,75,3.7,415,rotten,NULL
180985,2006,TV-PG,"Short, Drama, Romance",6.9,N/A,456,0,0,0,0,N/A,N/A,N/A,N/A,N/A,57,3.5,273,N/A,NULL
188363,1975,R,"Mystery, Thriller",7.5,N/A,"31,966",1,0,3,5,87,7,38,33,5,83,3.8,11194,fresh,NULL
174892,2006,R,"Animation, Action, Sci-Fi",6.7,57,"13,846",0,0,1,2,48,5.5,75,36,39,60,3.3,25932,rotten,NULL
171682,1994,N/A,"Action, Comedy, Sci-Fi",6.4,N/A,150,0,0,0,0,N/A,N/A,N/A,N/A,N/A,60,3.8,161,N/A,NULL
181030,2008,N/A,"Animation, Short, Drama",6.9,N/A,741,1,0,1,1,N/A,N/A,N/A,N/A,N/A,83,3.6,128,N/A,NULL
191020,1999,R,"Action, Crime, Drama",7.1,46,105128,0,0,2,2,54,5.8,74,40,34,69,3.2,98507,rotten,NULL
175051,1995,PG-13,"Action, Adventure, Comedy",5.6,N/A,"19,865",0,0,1,0,37,4.4,38,14,24,40,2.7,21671,rotten,NULL
174968,2004,R,"Adventure, Comedy, Drama",7.3,62,127303,0,0,9,4,73,6.5,15,11,4,67,3.6,121,fresh,NULL
174138,1995,R,"Comedy, Crime, Drama",6.8,86,"32,715",0,0,11,8,87,7.3,54,47,7,65,3.1,34340,certified,NULL
202792,1990,PG-13,"Action, Drama, War",6.9,N/A,"21,840",0,0,3,1,75,6,16,12,4,79,3.4,29641,fresh,NULL
180345,2003,R,"Comedy, Drama, Romance",5.9,52,"1,024",0,0,1,1,51,5.5,51,26,25,52,3.1,1159,rotten,NULL
173923,1937,NOT RATED,"Crime, Drama, Romance",7.8,98,"4,374",0,0,2,2,100,8.6,29,29,0,87,3.8,2397,fresh,NULL
203745,1991,PG,Drama,7.3,N/A,"4,510",0,0,6,5,50,6.1,12,6,6,74,3.6,5116,rotten,NULL
173004,1984,R,"Crime, Drama, Music",6.5,N/A,"11,852",2,0,6,1,75,6.3,24,18,6,55,3.2,7096,fresh,NULL
174432,1994,PG-13,Drama,6,N/A,810,0,0,0,0,40,5.2,5,2,3,41,3,1798,rotten,NULL
191998,2009,N/A,Documentary,7.1,N/A,54,0,0,0,0,N/A,N/A,N/A,N/A,N/A,40,3.2,56,N/A,NULL
181139,1996,R,"Action, Drama, Sport",5.8,32,"36,115",0,0,3,1,38,4.8,26,10,16,34,2.8,39735,rotten,NULL
171761,1988,TV-MA,"Action, Comedy, Crime",7.1,N/A,"1,039",0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,3.7,1043,N/A,NULL
181380,2002,R,"Drama, Mystery, Romance",8,86,"81,391",1,1,30,50,N/A,N/A,N/A,N/A,N/A,35,3.6,1038,N/A,NULL
174733,1991,R,"Crime, Comedy, Drama",5.6,N/A,"1,576",0,0,0,0,77,6.2,13,10,3,38,2.9,1552,fresh,NULL
172088,1971,PG-13,"Action, Crime, Drama",6,N/A,887,0,0,0,0,N/A,N/A,N/A,N/A,N/A,33,3.1,429,N/A,NULL
174200,1994,PG-13,"Action, Crime, Drama",6.9,74,"63,978",2,0,6,3,82,6.9,39,32,7,74,3.4,61096,fresh,NULL
185266,1990,R,"Comedy, Horror, Thriller",6.1,N/A,"9,533",0,0,1,1,35,4.5,17,6,11,44,3.1,9121,rotten,NULL
196205,2005,N/A,Drama,6,N/A,"1,271",0,0,25,6,33,4.1,6,2,4,38,2.9,4177,rotten,NULL
173281,1972,PG,"Action, Western",7,N/A,"4,975",0,0,0,0,N/A,N/A,N/A,N/A,N/A,61,3.3,3109,N/A,NULL
195112,2008,R,Drama,5.4,39,"3,619",0,0,0,0,36,4.8,25,9,16,22,2.6,3005,rotten,NULL
185367,1986,PG-13,"Sci-Fi, Thriller",6.1,N/A,"3,930",0,0,1,1,47,5.5,17,8,9,47,3,5130,rotten,NULL
190554,1989,R,"Comedy, Crime, Thriller",6.8,N/A,"33,449",0,0,0,0,18,3.4,11,2,9,73,3.3,47620,rotten,NULL
173046,1984,PG,"Comedy, Fantasy, Romance",6.2,N/A,"50,482",1,0,7,3,92,7,38,35,3,58,3,126132,fresh,NULL
174497,1997,R,"Action, Sci-Fi, Thriller",6.3,63,152709,0,0,16,5,54,5.8,71,38,33,40,3,261720,rotten,NULL
172804,2007,R,"Adventure, Sci-Fi, Thriller",7.3,64,173786,0,0,15,2,N/A,N/A,N/A,N/A,N/A,N/A,0,35,N/A,NULL
175031,1987,R,"Drama, War, Action",6.7,N/A,"18,000",0,0,0,0,100,7.3,11,11,0,73,3.4,32841,fresh,NULL
200432,1998,R,"Comedy, Drama, Music",6.6,76,"9,121",0,0,1,1,71,6.5,56,40,16,65,3.3,6119,fresh,NULL
172856,1974,R,"Crime, Drama",9.1,80,691313,6,6,16,13,97,9.5,72,70,2,97,4.3,406960,certified,NULL
172047,1950,N/A,Musical,6.3,N/A,166,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
201247,1995,R,"Comedy, Fantasy, Horror",4.8,N/A,"4,073",0,0,0,0,0,2.4,5,0,5,34,2.7,10504,rotten,NULL
172912,1954,APPROVED,"Comedy, Drama, Musical",6.5,N/A,"3,786",3,0,1,0,69,6.2,13,9,4,57,3.4,6990,fresh,NULL
195677,2010,N/A,"Short, Comedy, Drama",7.7,N/A,22,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
172377,1981,R,"Adventure, Drama, War",8.4,86,151126,6,0,5,13,98,9,46,45,1,96,4.1,46300,certified,NULL
181578,1976,N/A,Documentary,7.5,N/A,122,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
186415,2005,N/A,"Drama, Romance",7.2,N/A,176,0,0,2,6,N/A,N/A,N/A,N/A,N/A,94,4,70,N/A,NULL
172132,1993,PG-13,Drama,6.8,N/A,"8,277",0,0,0,0,44,5.4,18,8,10,75,3.3,17607,rotten,NULL
187922,1999,N/A,"Crime, Drama, Romance",7.2,N/A,320,0,0,7,12,N/A,N/A,1,1,0,69,3.6,528,N/A,NULL
188044,2008,NOT RATED,"Crime, Drama",7,87,"35,840",0,0,29,30,92,7.6,142,130,12,70,3.5,31521,certified,"$1,500,000"
194902,2006,R,"Drama, History, War",7.1,79,"95,850",2,0,19,16,73,7,191,139,52,69,3.5,267328,certified,"$33,600,000"
173803,2010,UNRATED,Drama,7.2,82,"13,076",0,0,15,11,88,7.9,120,106,14,70,3.6,6317,certified,"$1,300,000"
185484,2005,R,"Action, Crime, Drama",6.3,54,"63,625",0,0,2,1,60,5.9,163,98,65,48,3.1,94208,fresh,"$20,000,000"
174580,2005,R,"Crime, Drama",7.3,70,"24,041",1,1,12,16,82,7.4,128,105,23,86,3.8,39006,certified,"$2,800,000"
175081,2000,PG-13,"Action, Adventure, Thriller",6.4,73,"56,466",1,0,6,4,78,6.7,119,93,26,53,3,72471,certified,"$89,400,000"
171770,2002,PG,"Adventure, Biography, Drama",7.5,80,"22,352",0,0,23,22,88,7.6,139,122,17,86,3.8,23382,certified,"$6,000,000"
173888,2004,PG-13,"Comedy, Sci-Fi, Thriller",5.2,42,"46,944",0,0,3,3,26,4.6,168,44,124,29,2.6,210402,rotten,"$59,300,000"
191102,2007,R,"Action, Comedy, Crime",6.7,49,124083,0,0,2,1,67,6.2,161,108,53,65,3.4,325042,fresh,"$12,700,000"
188147,2009,N/A,"Animation, Adventure, Comedy",7.4,70,"5,089",0,0,5,5,84,7.2,67,56,11,85,3.9,4068,certified,"$200,000"
191729,2009,PG-13,"Comedy, Romance",5.3,35,"10,697",0,0,0,0,8,3.6,98,8,90,27,2.7,188256,rotten,"$6,300,000"
172886,2003,PG-13,"Action, Adventure, Fantasy",5.8,30,131983,0,0,6,0,17,4,178,31,147,44,3,421953,rotten,"$66,300,000"
171819,2000,R,"Comedy, Drama, Music",6.4,50,"8,367",0,0,9,1,48,5.4,96,46,50,74,3.6,8192,rotten,"$1,900,000"
174442,2001,R,"Crime, Drama, Mystery",6.7,78,"9,373",0,0,17,6,82,7.1,116,95,21,59,3.3,5576,certified,"$8,300,000"
196881,2011,R,Documentary,6.7,59,"1,023",0,0,0,0,69,6.3,59,41,18,63,3.6,2676,fresh,"$200,000"
199272,2010,R,Comedy,5.6,51,"32,968",0,0,6,0,41,4.9,133,55,78,45,3.1,102793,rotten,"$16,000,000"
172097,2002,R,"Drama, Mystery, Thriller",6.9,83,"28,488",0,0,22,13,85,7.5,130,111,19,68,3.4,20735,certified,"$1,300,000"
174786,2001,PG-13,"Comedy, Romance",6.9,52,"78,825",0,0,3,0,59,5.8,131,77,54,79,3.4,227513,rotten,"$50,000,000"
195173,2009,R,Horror,4.9,N/A,"33,196",0,0,1,0,19,3.7,73,14,59,45,3.1,385179,rotten,"$33,300,000"
174506,2005,R,"Documentary, Biography",7.8,87,"37,162",0,0,8,23,93,8,136,126,10,85,3.7,53003,certified,"$2,900,000"
172814,2006,R,"Drama, Romance",7.6,75,"88,877",3,0,45,22,80,7.4,158,126,32,82,3.7,94875,certified,"$5,300,000"
199282,2011,R,"Comedy, Romance",6.7,53,"23,278",0,0,2,0,57,5.8,120,68,52,54,3.4,14364,rotten,"$1,800,000"
185501,2002,PG-13,"Action, Mystery, Thriller",7.9,68,361223,0,0,4,3,83,7,185,154,31,93,3.9,962067,certified,"$121,500,000"
172320,2006,R,"Horror, Thriller",6.4,52,119518,0,0,7,2,49,5.3,136,67,69,58,3.1,391950,rotten,"$41,700,000"
201315,2012,R,"Action, Sci-Fi",7,59,184783,0,0,9,2,78,6.5,148,115,33,72,3.7,151469,certified,"$13,400,000"
198163,2011,PG-13,"Drama, Romance, Sci-Fi",7,66,"62,412",0,0,13,7,63,6.2,123,78,45,66,3.5,18265,fresh,"$1,300,000"
181622,2007,R,"Adventure, Comedy, Drama",6.9,54,"21,279",0,0,0,0,53,6,90,48,42,67,3.4,39878,rotten,"$800,000"
191890,2001,R,"Drama, History, Romance",7.6,53,170577,0,0,6,0,54,5.7,137,74,63,82,3.6,222871,rotten,"$50,500,000"
195410,2010,PG-13,"Action, Thriller",6.8,69,137036,1,0,12,1,86,6.9,185,160,25,72,3.7,103482,certified,"$81,600,000"
202254,2001,R,Drama,7.1,74,"8,421",0,0,5,10,83,7.3,113,94,19,71,3.4,8200,certified,"$3,000,000"
194828,2010,R,"Comedy, Drama, Romance",5.6,37,"2,252",0,0,1,1,12,3.7,51,6,45,28,2.6,1209,rotten,"$100,000"
190062,2008,PG-13,"Action, Crime, Fantasy",4.8,30,"51,925",0,0,1,0,14,3.6,111,16,95,25,2.5,122520,rotten,"$19,800,000"
172993,2000,PG-13,"Drama, Comedy",7.1,57,"2,232",0,0,3,1,52,5.5,66,34,32,65,3.4,1495,rotten,"$700,000"
181634,2007,R,"Crime, Mystery, Thriller",6.5,33,"59,715",0,0,3,1,23,4.2,61,14,47,54,3.2,237607,rotten,"$14,300,000"
182976,2004,NOT RATED,"Horror, Mystery, Thriller",7.1,N/A,"29,061",0,0,1,1,N/A,N/A,N/A,N/A,N/A,66,3.5,1750,N/A,NULL
173222,2005,R,"Crime, Thriller",8.1,74,600185,0,0,35,28,78,7.4,245,190,55,78,3.3,32219966,certified,NULL
191702,2010,PG-13,"Adventure, Comedy",6.1,28,"8,165",0,0,1,0,19,3.8,80,15,65,42,2.9,20573,rotten,NULL
174236,1960,PASSED,"Action, Adventure, Western",6.9,N/A,386,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
172705,1995,R,"Drama, Comedy, Crime",5.5,N/A,"1,418",0,0,1,0,N/A,N/A,N/A,N/A,N/A,34,2.9,651,N/A,NULL
172167,1987,PG-13,"Drama, Music, Romance",6.9,65,127305,1,1,6,12,71,6,56,40,16,90,3.7,1053711,fresh,NULL
174276,1969,G,"Drama, Fantasy, Horror",6.6,N/A,"4,032",0,0,0,0,79,6.7,14,11,3,61,3.4,4235,fresh,NULL
180848,2005,PG-13,"Adventure, Family, Fantasy",6.6,63,"1,957",0,0,2,2,71,5.8,17,12,5,68,3.6,3230,fresh,NULL
188059,2008,NOT RATED,"Comedy, Drama",6.4,53,"5,730",0,0,2,0,46,5.2,69,32,37,56,3.4,4239,rotten,NULL
171946,1956,N/A,"Drama, Romance, Western",6.2,N/A,"2,415",0,0,0,0,50,5.8,10,5,5,68,3.4,8508,rotten,NULL
174056,1990,R,"Comedy, Romance",5.6,N/A,"2,738",0,0,2,0,50,5.5,8,4,4,41,2.8,6834,rotten,NULL
175001,1944,PASSED,"Comedy, Musical, Romance",6,N/A,474,0,0,0,0,40,4.5,5,2,3,61,3.5,233,rotten,NULL
202265,1994,R,Comedy,5,N/A,"1,899",0,0,0,0,11,4.2,9,1,8,28,2.8,665,rotten,NULL
189405,1981,R,"Documentary, Music",8,N/A,582,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,4.2,222,N/A,NULL
173684,1999,R,"Horror, Mystery, Thriller",5.6,28,"42,909",0,0,2,1,28,4.5,57,16,41,42,2.9,89159,rotten,NULL
173848,1989,PG-13,"Action, Adventure, Drama",6.3,N/A,"2,030",0,0,0,0,55,5.5,11,6,5,58,3.3,1367,rotten,NULL
174981,1977,PG,"Biography, Drama, History",6.6,N/A,"3,111",0,0,0,0,63,5.4,8,5,3,65,3.4,1333,fresh,NULL
186986,1984,PG,"Drama, Sport",7.6,N/A,"32,550",4,0,4,2,81,7.1,37,30,7,89,3.7,37378,fresh,NULL
171785,1984,R,Comedy,6.2,N/A,"26,779",0,0,0,0,52,5.4,25,13,12,57,3,37361,rotten,NULL
185952,2008,R,"Drama, Music, Romance",6.5,N/A,"2,383",0,0,3,0,33,4.6,18,6,12,55,3.3,1041,rotten,NULL
191556,1962,APPROVED,"Drama, Western",8.1,N/A,"49,250",1,0,2,4,93,8.6,41,38,3,93,4,23138,certified,NULL
173488,2005,PG-13,"Comedy, Drama, Romance",6.1,21,"1,240",0,0,0,0,13,3.6,16,2,14,54,3.1,1425,rotten,NULL
172957,1995,R,"Horror, Sci-Fi",5.8,N/A,"57,075",0,0,6,3,35,4.8,34,12,22,31,2.7,49314,rotten,NULL
194529,2009,R,Drama,6.2,N/A,921,0,0,1,1,N/A,N/A,N/A,N/A,N/A,50,3.1,6122,N/A,NULL
198194,2011,R,"Crime, Drama, Thriller",6.5,80,"6,525",0,0,8,3,87,7.1,63,55,8,63,3.4,4629,certified,NULL
171891,2004,R,"Action, Adventure, Horror",3.5,N/A,"17,414",0,0,1,1,33,4.7,6,2,4,11,2,23355,rotten,NULL
181732,2008,N/A,"Action, Comedy, Crime",5.4,N/A,"7,439",0,0,4,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
174862,1999,R,"Action, Crime, Thriller",7.9,44,188669,0,0,0,0,20,4.2,25,5,20,91,4.2,333981,rotten,NULL
172211,2000,G,"Documentary, Music",7.5,84,642,0,0,4,4,87,7.3,47,41,6,88,3.7,1177,certified,NULL
180972,2006,N/A,"Animation, Short",6.8,N/A,345,0,0,1,0,N/A,N/A,N/A,N/A,N/A,73,4,268,N/A,NULL
188352,2009,R,"Comedy, Drama, Romance",7.1,64,"12,532",0,0,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
174949,1998,R,"Comedy, Drama",6.4,66,"11,243",0,0,1,2,52,5.6,44,23,21,65,3.2,15642,rotten,NULL
172018,1995,R,"Action, Drama, Thriller",7.3,66,"74,679",3,0,6,5,87,7.4,47,41,6,83,3.5,60459,certified,NULL
174130,1998,R,"Drama, Thriller",6.7,N/A,587,0,0,0,0,60,7.1,5,3,2,67,3.3,72,fresh,NULL
192657,1939,G,"Drama, Romance, War",8.2,N/A,192353,8,8,6,11,94,8.6,81,76,5,93,3.9,291507,certified,NULL
174715,1958,APPROVED,"Horror, Sci-Fi",6.3,N/A,"2,305",0,0,0,0,67,6.4,12,8,4,47,3.2,2421,fresh,NULL
172070,2002,R,"Action, Adventure, Horror",3.3,N/A,"1,543",0,0,0,0,20,3.8,5,1,4,13,2.3,1475,rotten,NULL
173904,1986,TV-14,"Comedy, Action",7.5,N/A,"1,578",0,0,6,0,N/A,N/A,N/A,N/A,N/A,89,4,989,N/A,NULL
187644,2010,R,"Romance, Thriller",5.8,24,150,0,0,0,0,25,3.7,8,2,6,68,3.5,104,rotten,NULL
173717,1957,UNRATED,"Comedy, Musical, Romance",7.1,N/A,"17,074",4,0,5,3,87,7.8,31,27,4,81,3.7,40511,fresh,NULL
191747,1997,R,"Comedy, Crime, Fantasy",6.4,35,"28,787",0,0,2,1,39,5.4,36,14,22,60,3.1,54578,rotten,NULL
173298,1966,NOT RATED,Western,8.9,90,447418,0,0,1,1,97,8.8,67,65,2,97,4,236768,certified,NULL
185397,1986,R,"Drama, Sport",7,N/A,"53,699",1,1,6,4,90,7.2,39,35,4,73,3.4,45361,fresh,NULL
190714,2009,N/A,"Short, Comedy, Crime",6.3,N/A,45,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,NULL
173065,1979,R,"Action, Adventure",6.9,N/A,145,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
174514,2005,R,"Crime, Drama",5.5,N/A,"15,135",0,0,1,1,45,5.3,11,5,6,37,2.9,15057,rotten,NULL
172822,1944,UNRATED,"Adventure, Drama, History",7,N/A,"5,607",1,1,8,3,77,6.4,13,10,3,63,3.5,3919,fresh,NULL
172002,1960,N/A,"Comedy, Musical",6.4,N/A,"1,479",2,0,5,5,N/A,N/A,N/A,N/A,N/A,49,3.6,494,N/A,NULL
182905,2007,N/A,Documentary,7,N/A,62,0,0,0,0,N/A,N/A,N/A,N/A,N/A,67,3.4,113,N/A,NULL
200652,2012,TV-MA,"Adult, Drama",7.3,N/A,132,0,0,5,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
173413,1990,R,"Thriller, Comedy, Romance",4.4,N/A,262,0,0,0,0,N/A,N/A,N/A,N/A,N/A,17,2.9,119,N/A,NULL
200914,2014,N/A,"Documentary, Biography, Crime",6.4,68,929,0,0,5,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
174600,1935,APPROVED,"Comedy, Drama, Family",6.6,N/A,286,0,0,0,0,N/A,N/A,N/A,N/A,N/A,39,3.6,346,N/A,NULL
182959,2003,R,"Horror, Thriller",5.8,N/A,"1,653",0,0,2,1,N/A,N/A,N/A,N/A,N/A,54,3,4044,N/A,NULL
195901,2009,N/A,Drama,5.6,N/A,56,0,0,6,0,N/A,N/A,N/A,N/A,N/A,67,3.4,20,N/A,NULL
172394,1990,R,"Action, Adventure, Thriller",5.4,N/A,"12,098",0,0,0,0,19,4.2,31,6,25,43,2.9,19835,rotten,NULL
196182,2008,N/A,Drama,4.9,N/A,36,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
181610,2006,R,"Crime, Drama, Mystery",7.8,53,245205,0,0,3,6,N/A,N/A,N/A,N/A,N/A,60,3.7,130,N/A,NULL
173987,1992,R,"Crime, Drama",7.1,67,"27,248",0,0,3,3,77,7,39,30,9,74,3.5,15836,fresh,NULL
173571,2005,N/A,"Short, Drama",7.4,N/A,16,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
173758,1952,N/A,"Biography, Drama, Musical",7.1,N/A,929,1,1,5,4,N/A,N/A,N/A,N/A,N/A,66,3.8,323,N/A,NULL
173341,1941,APPROVED,"Comedy, Musical",6.9,N/A,477,0,0,0,0,N/A,N/A,N/A,N/A,N/A,46,3.5,91,N/A,NULL
185469,1997,R,"Action, Thriller",5.9,43,"44,047",0,0,2,0,41,5.9,32,13,19,39,2.8,45432,rotten,NULL
173812,1999,R,"Fantasy, Horror",5.2,N/A,"5,266",0,0,0,0,0,2.6,9,0,9,29,2.8,8510,rotten,NULL
186924,2005,N/A,"Comedy, Drama, Romance",5.7,N/A,844,0,0,0,0,N/A,N/A,N/A,N/A,N/A,23,2.8,1316,N/A,NULL
202811,2013,N/A,"Animation, Short",7.1,N/A,81,0,0,4,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
185567,2004,PG-13,"Action, Adventure, Fantasy",6,35,175216,0,0,13,3,N/A,N/A,N/A,N/A,N/A,0,1.2,30,N/A,NULL
202262,1987,R,"Drama, Mystery, Thriller",5.5,N/A,"1,669",0,0,3,0,20,3.8,5,1,4,65,3.3,751,rotten,NULL
174344,1999,R,"Drama, Mystery, Romance",5,38,"16,418",0,0,0,0,15,4,87,13,74,24,2.6,9754,rotten,NULL
172665,1956,NOT RATED,"Comedy, Drama, Romance",6.5,N/A,"1,038",0,0,0,0,77,6.7,13,10,3,38,3.3,431,fresh,NULL
174374,1974,N/A,Documentary,7.2,N/A,216,0,0,0,0,N/A,N/A,N/A,N/A,N/A,100,4.2,16,N/A,NULL
187846,2008,N/A,Short,6.2,N/A,17,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
197126,2011,N/A,Documentary,8,N/A,93,0,0,1,1,N/A,N/A,N/A,N/A,N/A,62,3.5,44,N/A,NULL
174260,1964,UNRATED,Horror,7.2,N/A,"6,179",0,0,0,0,87,6.7,15,13,2,77,3.6,5567,fresh,NULL
180829,2004,N/A,"Crime, Drama, Thriller",7.7,52,"37,574",0,0,13,4,57,5.7,42,24,18,91,3.9,60408,rotten,NULL
194836,2010,N/A,"Short, Comedy, Crime",8.1,N/A,7,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
173632,1996,R,"Biography, Drama",6.6,75,"5,302",0,0,5,6,77,6.8,26,20,6,70,3.4,6241,fresh,NULL
173801,1962,APPROVED,"Comedy, Horror, Mystery",6.9,N/A,"4,118",0,0,0,0,71,6.4,14,10,4,61,3.4,4945,fresh,NULL
174092,2010,NOT RATED,"Action, Horror, Thriller",5.9,N/A,"12,284",0,0,1,3,41,4.9,17,7,10,42,3.1,2581,rotten,NULL
172548,1991,PG,Drama,6.6,N/A,"10,770",0,0,1,2,76,6.1,25,19,6,66,3.2,14818,fresh,NULL
174975,1991,R,"Drama, Mystery",6.4,N/A,"3,992",0,0,4,0,64,6.5,25,16,9,62,3.2,2768,fresh,NULL
172020,1967,UNRATED,"Crime, Drama, History",6.7,N/A,"2,343",0,0,0,0,100,6.4,7,7,0,69,3.5,1229,fresh,NULL
180270,1978,PG-13,Drama,8.1,N/A,"5,149",0,0,3,2,95,7.8,22,21,1,92,4.1,4230,fresh,NULL
171787,1999,R,"Comedy, Drama",6.6,61,"5,944",0,0,11,7,72,6.5,71,51,20,87,3.7,30767,fresh,NULL
187646,2008,N/A,"Drama, Romance",6.8,63,"1,126",0,0,7,3,83,7,36,30,6,66,3.5,909,fresh,NULL
197104,1999,R,"Comedy, Drama, Fantasy",7.8,90,236390,3,0,62,56,93,8.1,123,114,9,87,3.6,260312,certified,NULL
191705,1998,R,"Drama, Romance",6.8,55,"40,927",0,0,1,2,36,5.4,33,12,21,78,3.4,47314,rotten,NULL
174238,1968,UNRATED,"Comedy, Western",6.3,N/A,"1,601",0,0,0,0,N/A,N/A,N/A,N/A,N/A,71,3.5,3476,N/A,NULL
172707,1996,R,"Crime, Drama, Thriller",8.2,85,394835,2,2,42,77,94,8.6,84,79,5,93,3.9,229993,certified,NULL
172744,1956,APPROVED,"Mystery, Romance, Western",6.6,N/A,846,0,0,0,0,N/A,N/A,N/A,N/A,N/A,40,3.3,68,N/A,NULL
201831,2013,N/A,"Comedy, Drama",6.1,N/A,385,0,0,4,1,N/A,N/A,N/A,N/A,N/A,N/A,3.3,6,N/A,NULL
172495,1998,R,"Action, Crime, Drama",7.3,67,175848,0,0,16,5,71,6.4,84,60,24,78,3.5,372034,fresh,NULL
199021,2001,R,"Crime, Thriller, Action",5,N/A,455,0,0,2,2,N/A,N/A,N/A,N/A,N/A,9,2.4,106,N/A,NULL
174918,1996,PG-13,Drama,7.8,N/A,"29,078",4,0,18,9,95,8.1,55,52,3,90,3.8,32035,certified,NULL
189941,2000,R,"Drama, Comedy",6.7,56,"11,576",0,0,1,0,74,6.4,77,57,20,72,3.4,8049,certified,NULL
172305,2004,N/A,"Short, Romance",8,N/A,48,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
197820,1964,UNRATED,"Horror, Sci-Fi",7,N/A,"11,811",0,0,1,0,71,6,17,12,5,69,3.6,11448,fresh,NULL
171755,1982,R,"Action, Comedy",7.1,N/A,210,0,0,0,0,N/A,N/A,N/A,N/A,N/A,86,3.8,107,N/A,NULL
181309,2008,PG-13,"Drama, Thriller",7.3,76,"6,173",0,0,5,5,91,7.2,44,40,4,81,3.8,4248,certified,NULL
195530,1997,R,"Horror, Mystery, Thriller",5.6,52,"97,225",0,0,7,3,36,5.3,42,15,27,41,2.8,446001,rotten,NULL
172072,1997,R,"Horror, Mystery",6.1,63,114367,0,0,11,5,81,6.8,73,59,14,56,2.9,411136,certified,NULL
174184,1951,N/A,Musical,5.8,N/A,141,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
